Month,Year,monthyr,Custom Variable (Value 06),Sessions,Users,Pageviews,Story Visits (Goal 6 Conversion Rate),Streaming Visits (Goal 1 Conversion Rate),Streaming Event (Goal 11 Conversion Rate)
DEC,2014,DEC2014,KWGS,75838,44182,102064,0.181940452,0.000540626,0.088464886
DEC,2014,DEC2014,KUER,73089,40343,128794,0.502674821,0.009809958,0.165182175
DEC,2014,DEC2014,KWSU,72017,49721,120679,0.442673258,0.001263591,0.179221573
DEC,2014,DEC2014,Rhode Island Public Radio,70004,44272,127375,0.676147077,0.12537855,0.060525113
DEC,2014,DEC2014,WRTI,69706,31246,159352,0.184675638,0.577009153,0.459458296
DEC,2014,DEC2014,WYPR Your Public Radio,67981,43597,125689,0.464556273,0.127270855,0.163913446
DEC,2014,DEC2014,KALW,67824,49376,122268,0.479977589,0.091103444,0.117952347
DEC,2014,DEC2014,Capital Community Broadcasting,66388,35752,122610,0.703500633,0.000376574,7.53E-05
DEC,2014,DEC2014,Jefferson Public Radio,66023,35092,122837,0.325568363,0.236993169,0.186389592
DEC,2014,DEC2014,Wyoming Public Media,64522,44361,98989,0.454868107,7.75E-05,0.131815505
DEC,2014,DEC2014,WNCW,62289,34309,126220,0.150989741,0.430685996,0.193549423
DEC,2014,DEC2014,Nevada Public Radio,61332,42496,113625,0.332403965,0.219526511,0.01067958
DEC,2014,DEC2014,WMHT,61294,42282,118546,0.031014455,0.099373511,0
DEC,2014,DEC2014,Boise State Public Radio,60924,46165,108900,0.686428994,0.125024621,0.111450332
DEC,2014,DEC2014,WFYI,58837,32982,131809,0.145384707,0.336064041,0.000356918
DEC,2014,DEC2014,89.9 WWNO New Orleans Public Radio,57919,33539,108854,0.480533158,0.294929125,0.20744488
DEC,2014,DEC2014,KGOU,56566,46494,92854,0.633967401,0.065905314,0.056447336
DEC,2014,DEC2014,WUIS,56251,46728,81896,0.610389149,0.054399033,0.048105811
DEC,2014,DEC2014,Cincinnati Public Radio,56197,38530,91426,0.414363756,0.180668007,0.086801787
DEC,2014,DEC2014,WRVO Public Media,55153,35761,93844,0.423367723,0.223704966,0.179899552
DEC,2014,DEC2014,Illinois Public Media,54690,24621,99727,0.237100018,0.021247029,0
DEC,2014,DEC2014,WKAR,51753,36252,87207,0.360095067,0.000598999,0.041814001
DEC,2014,DEC2014,MTPR,48247,27928,87056,0.333409331,0.282235165,0.243952992
DEC,2014,DEC2014,WUSF Public Media,48174,37015,88264,0.818740399,8.30E-05,0.004670569
DEC,2014,DEC2014,KLCC,45924,31297,76982,0.371243794,0.000892779,0.184892431
DEC,2014,DEC2014,New England Public Radio,45887,29256,77361,0.311504348,0.339398958,0
DEC,2014,DEC2014,WJCT,45526,38100,72444,0.763300092,0.000219655,0.037626851
DEC,2014,DEC2014,WQED Multimedia,44117,27761,123003,0.020128295,0.091030668,0
DEC,2014,DEC2014,KRWG,43166,31626,63017,0.378214335,9.27E-05,0.033127925
DEC,2014,DEC2014,WNKU,40962,23976,68358,0.195742395,0.00017089,0.291880279
DEC,2014,DEC2014,WXXI Public Broadcasting,40387,29397,69734,0.627305816,0.142966796,0.090202293
DEC,2014,DEC2014,KUNM,39230,27018,66436,0.279964313,0.06043844,0.141371399
DEC,2014,DEC2014,KBIA,39154,30673,59916,0.561143178,0.088036982,0.072150994
DEC,2014,DEC2014,South Dakota Public Broadcasting,38349,28132,119602,0.36506819,0.155727659,0.02226916
DEC,2014,DEC2014,WUFT-FM,38090,27173,59338,0.539065371,0.001207666,0
DEC,2014,DEC2014,WPSU,37357,23987,73605,0.24121316,0.001472281,0.053912252
DEC,2014,DEC2014,northern public radio,37300,25237,61702,0.349919571,0.000402145,0.209812332
DEC,2014,DEC2014,WDAV Classical Public Radio,36428,18302,67364,0.110491929,0.002031404,0
DEC,2014,DEC2014,WMRA,36324,25016,47495,0.233344345,0.00013765,0.116782293
DEC,2014,DEC2014,WGCU,36152,24222,62522,0.261368666,0.151665191,0.121570038
DEC,2014,DEC2014,WMFE,35513,17285,69990,0.001605046,0.000591333,0.201334722
DEC,2014,DEC2014,KMUW,35379,23807,59965,0.365216654,0.212612001,0.077475338
DEC,2014,DEC2014,KNAU,35331,26072,48719,0.394667572,0.000283038,0.175030427
DEC,2014,DEC2014,WHRV FM,35244,14614,49404,0,0,0
DEC,2014,DEC2014,KUVO,34830,20965,65150,0.095320126,0.000890037,0.310594315
DEC,2014,DEC2014,WBHM 90.3 Birmingham,33158,32142,36732,0.353097292,0.021050727,0
DEC,2014,DEC2014,WCBE,32550,24993,53384,0.389831029,0.142918587,0.097634409
DEC,2014,DEC2014,88.9 KETR,31685,24070,51607,0.699195203,6.31E-05,0.015180685
DEC,2014,DEC2014,KRCC,31266,20621,49138,0.238725772,0.000127934,0.134363206
DEC,2014,DEC2014,KCBX,30887,21708,48043,0.329361867,0.011007867,0.142551883
DEC,2014,DEC2014,Interlochen Public Radio,30853,21035,49937,0.316111885,0.115807215,0.143454445
DEC,2014,DEC2014,WFDD,30118,21195,53250,0.533667574,0.002490205,0.221196627
DEC,2014,DEC2014,WCQS,29621,18948,45169,0.183282131,0.009148915,0.255528173
DEC,2014,DEC2014,WCLK,29401,18090,48075,0.063977416,0.00013605,0.330396925
DEC,2014,DEC2014,KUAR,29396,22043,43950,0.410464009,6.80E-05,0.131140291
DEC,2014,DEC2014,WEMU 89.1,29227,22553,49541,0.315119581,0.125808328,0.098983816
DEC,2014,DEC2014,WSHU,28853,17085,52984,0.307628323,0.00443628,0.356046165
DEC,2014,DEC2014,WFSU,28290,22659,47376,0.75358784,3.53E-05,0.064581124
DEC,2014,DEC2014,WDIY,28241,20453,35980,0.115718282,0.000247867,0.046032364
DEC,2014,DEC2014,Ozarks Public Radio,27687,21099,43997,0.391700076,0.086322101,0.094557012
DEC,2014,DEC2014,WYSO,27080,19364,50397,0.564069424,7.39E-05,0.168906942
DEC,2014,DEC2014,Alabama Public Radio,27048,21667,38499,0.358251996,0.00029577,0.087622005
DEC,2014,DEC2014,KVPR,26947,20989,39359,0.439306787,0.042193936,0.118974283
DEC,2014,DEC2014,Hawaii Public Radio,26543,21792,36014,0.535772143,3.77E-05,0.022002034
DEC,2014,DEC2014,KANW,25378,17860,35646,0.155922453,0.001654977,0.217747655
DEC,2014,DEC2014,WUOT,25172,16298,39732,0.151120292,0.116041634,0.215398061
DEC,2014,DEC2014,WBFO,25069,20572,44430,0.794886114,0.001834936,0.022697355
DEC,2014,DEC2014,WKNO,24949,18900,32701,0.31239729,0.002925969,0.136358171
DEC,2014,DEC2014,NPR Berlin,24863,19663,32707,0.37775007,4.02E-05,0.075735028
DEC,2014,DEC2014,KVNF,24720,18352,41290,0.289724919,0.109546926,0.117880259
DEC,2014,DEC2014,WSKG Public Media,24209,16382,48632,0.073443761,0.000495683,0.001817506
DEC,2014,DEC2014,WBAA,24112,18124,34468,0.335600531,0.002488388,0.094849038
DEC,2014,DEC2014,KRVS,24091,17366,34906,0.290274376,0.000456602,0.160184301
DEC,2014,DEC2014,KIOS,23799,16063,36250,0.216563721,4.20E-05,0.248161687
DEC,2014,DEC2014,WTEB,23614,19354,31953,0.408105361,0.000592869,0.075167274
DEC,2014,DEC2014,WKMS,23260,17516,43927,0.752407567,0.000343938,0.061736887
DEC,2014,DEC2014,WUWF,22799,16960,35303,0.318084126,0.000877231,0.118821001
DEC,2014,DEC2014,WUKY,22258,16420,32380,0.345493755,0.001392758,0.10513074
DEC,2014,DEC2014,KTEP,21819,18498,27954,0.415371924,0.000549979,0.056556212
DEC,2014,DEC2014,WEKU,21765,15429,32048,0.228118539,0.094968987,0.145922352
DEC,2014,DEC2014,Tri States Public Radio,21546,17309,36628,0.654785111,0.029332591,0.033231226
DEC,2014,DEC2014,KSUT Four Corners,21171,14534,29303,0.170894148,0.081762789,0.199140333
DEC,2014,DEC2014,WNMU,20999,16581,31383,0.27696557,0,0.029858565
DEC,2014,DEC2014,WUTC,20859,15902,27220,0.257394889,9.59E-05,0.12795436
DEC,2014,DEC2014,White Pine Community Broadcasting,20667,16721,32846,0.386558281,0.0562249,0.052160449
DEC,2014,DEC2014,WCBU peoria public radio,20663,16380,30519,0.385713594,0.083821323,0.045153172
DEC,2014,DEC2014,WQCS FM,20205,15196,26160,0.197228409,4.95E-05,0.139717892
DEC,2014,DEC2014,WAER Syracuse Public Media,19360,15252,29839,0.245247934,0.084142562,0.07732438
DEC,2014,DEC2014,KPCW 91.9FM,19349,13769,32056,0.192257998,0.157320792,0.158302755
DEC,2014,DEC2014,Delmarva Public Radio,19158,15850,26424,0.333542123,0.000156593,0.05840902
DEC,2014,DEC2014,KDLG,18756,11115,40388,0.676263596,0.000746428,0.023672425
DEC,2014,DEC2014,KTTZ,18576,15030,26300,0.240202412,0.000161499,0.013512059
DEC,2014,DEC2014,Red River Radio KDAQ,18568,14129,28267,0.257755278,5.39E-05,0.119237398
DEC,2014,DEC2014,WVIA,18479,11870,40835,0.007630283,0.16878619,0
DEC,2014,DEC2014,PECONIC PUBLIC BROADCASTING,18444,14988,25955,0.305085665,0.000271091,0.075905444
DEC,2014,DEC2014,WGLT,18168,10190,35648,0.280273007,0.001706297,0
DEC,2014,DEC2014,KNBA KBC,17572,13793,23933,0.193375825,0.000170726,0.077338948
DEC,2014,DEC2014,WHQR,17284,11532,34296,0.517125665,0.005380699,0.226162925
DEC,2014,DEC2014,KAWC,16636,14056,18798,0.261661457,0.000240442,0.036727579
DEC,2014,DEC2014,KENW,16155,13748,21877,0.206623336,0.000123801,0.000928505
DEC,2014,DEC2014,WMOT,15660,13358,19710,0.262835249,0,0.030332056
DEC,2014,DEC2014,WVAS,15338,12631,17817,0.184183075,6.52E-05,0.038010171
DEC,2014,DEC2014,WGTE Public Media,14937,9464,39543,0,0.223471915,0
DEC,2014,DEC2014,WMKY,14768,12853,18904,0.324485374,0.008125677,0.019027627
DEC,2014,DEC2014,South Carolina ETV Radio,14465,8370,32224,0.270860698,0.000207397,0.3878327
DEC,2014,DEC2014,KOSU,14461,9854,22976,0.425074338,0.04162921,0.290228892
DEC,2014,DEC2014,WYSU,14437,10712,19473,6.93E-05,0.172473506,0
DEC,2014,DEC2014,KAZU,14424,8062,26819,0.273086522,0.41396284,0.172559623
DEC,2014,DEC2014,KACU,14408,12034,16128,0.182745697,0.000694059,0.045252637
DEC,2014,DEC2014,WESM,14211,12183,16665,0.231510801,0.00140736,0.037224685
DEC,2014,DEC2014,KUNR Reno Public Radio,14165,9632,24112,0.522343805,0.00021179,0.241157783
DEC,2014,DEC2014,88.1 WVPE,14164,10132,22583,0.53798362,0.003953685,0.266238351
DEC,2014,DEC2014,WMUK,14160,10893,25527,0.642443503,0.00049435,0.133403955
DEC,2014,DEC2014,KAJX,14085,11261,22225,0.711324104,0.019950302,0.064039759
DEC,2014,DEC2014,WCSU,13949,11276,18162,0.065165962,0.000645208,0.017922432
DEC,2014,DEC2014,NIPR Northeast Indiana Public Radio,13750,10268,24455,0.498618182,0.051490909,0.167490909
DEC,2014,DEC2014,KSJD,13578,10677,16686,0.083959346,0.002724996,0.029238474
DEC,2014,DEC2014,KCCU,13567,11570,15207,0.235719024,0.001990123,0.028893639
DEC,2014,DEC2014,KASU,13490,11306,15952,0.245589325,0.000222387,0.063083766
DEC,2014,DEC2014,Utah Public Radio,13067,9961,24875,0.681640774,0.124129486,0.079742864
DEC,2014,DEC2014,KUAF 91.3 FM Fayetteville,12184,7223,21932,0.426707157,0.022734734,0.258043336
DEC,2014,DEC2014,WPRL,11968,10559,12656,0.227272727,0.000167112,0.015959225
DEC,2014,DEC2014,WRKF,11837,7386,22608,0.431443778,0.000844809,0.305144885
DEC,2014,DEC2014,KPBX,11362,5776,25869,0.258933286,0.157190635,0.309980637
DEC,2014,DEC2014,WJSU,11354,9808,12223,0.153338031,0,0.01409195
DEC,2014,DEC2014,WKU Public Radio,10757,7988,18567,0.590034396,0.010225899,0.147438877
DEC,2014,DEC2014,High Plains Public Radio,10694,7852,21643,0.613989153,0.033196185,0.136151113
DEC,2014,DEC2014,KUSP,8204,4525,13591,0.059483179,0,0.004509995
DEC,2014,DEC2014,WNTI,7787,3992,18444,0.16206498,0.000385257,0.371259792
DEC,2014,DEC2014,WFIT,7779,5158,16136,0.412135236,0.000257102,0.256331148
DEC,2014,DEC2014,WUCF-FM,7700,5500,12047,0,0.583116883,0
DEC,2014,DEC2014,KWIT,7177,6318,9977,0.785425665,0.000557336,0.075240351
DEC,2014,DEC2014,WSIU Public Braodcasting,7067,5922,12865,0.766095939,0.000566011,0.01485779
DEC,2014,DEC2014,KRCU,6733,5718,11452,0.725382445,0.000891133,0.05792366
DEC,2014,DEC2014,KWBU,6403,5413,10562,0.758550679,0.090114009,0.032016242
DEC,2014,DEC2014,KBBI,6085,4726,12741,0.004437141,0.000328677,0
DEC,2014,DEC2014,Digital Services,6050,4444,13508,0.426942149,0.024132231,0.014049587
DEC,2014,DEC2014,WVIK,5880,4364,11999,0.513095238,0.000170068,0.168197279
DEC,2014,DEC2014,KSFR,5539,3441,12470,0.245170608,0,0.272251309
DEC,2014,DEC2014,KRCB,5513,4298,11880,0.505895157,0.032287321,0.066751315
DEC,2014,DEC2014,WMNF Tampa,5171,2905,6729,0.112163991,0.209050474,0
DEC,2014,DEC2014,KUAC,5015,4234,8919,0.738783649,0.000398804,0.015952144
DEC,2014,DEC2014,Georgia Public Broadcasting,4653,3466,11708,0.071996561,0.001074576,0
DEC,2014,DEC2014,Northstate Public Radio,4411,2286,8289,0.124688279,0.058036726,0.416685559
DEC,2014,DEC2014,KCND,2931,2544,4148,0.892528147,0.000682361,0.004776527
DEC,2014,DEC2014,WYEP,1803,1571,3358,0.001109262,0.000554631,0
DEC,2014,DEC2014,WTMD,1800,1521,3944,0.001111111,0,0
DEC,2014,DEC2014,WGVU,1614,1430,4053,0.000619579,0,0
DEC,2014,DEC2014,North Country Public Radio,1456,1364,1885,0,0,0
DEC,2014,DEC2014,WDET,1455,1297,5289,0.002749141,0.000687285,0.000687285
DEC,2014,DEC2014,WNIN,1155,795,2211,0.786147186,0,0.018181818
DEC,2014,DEC2014,KAMU,915,742,2479,0.059016393,0.031693989,0.110382514
DEC,2014,DEC2014,PRNDI - NON STATION,657,524,1587,0.549467275,0,0
DEC,2014,DEC2014,WAPS,535,502,768,0,0,0
DEC,2014,DEC2014,WICN,241,211,601,0,0,0
DEC,2014,DEC2014,WOUB,222,142,730,0,0,0
DEC,2014,DEC2014,KVCR,181,89,2132,0.419889503,0,0.066298343
DEC,2014,DEC2014,Mississippi Public Broadcasting,176,140,204,0,0,0
DEC,2014,DEC2014,KEDM,42,12,519,0.428571429,0.023809524,0.023809524
DEC,2014,DEC2014,KDFC,37,32,57,0,0,0
DEC,2014,DEC2014,88Nine RadioMilwaukee,19,19,22,0,0.052631579,0
DEC,2014,DEC2014,89.9 WWNO â€” New Orleans Public Radio,10,1,11,0,0,1
DEC,2014,DEC2014,Classical KING FM,7,6,9,0,0,0
DEC,2014,DEC2014,WYPR -Your Public Radio,7,5,6,0.428571429,0,0
Nov,2014,Nov2014,minnesota public radio,2969149,1786886,5935556,0.584587032,0.132756221,0
Nov,2014,Nov2014,WBUR,2878745,2022632,4667161,0.797544416,0.069361128,0
Nov,2014,Nov2014,KQED,2253161,1556296,3728179,0.640208134,0.114944738,0.082928384
Nov,2014,Nov2014,Southern California Public Radio,1180773,868442,2365820,0.767500612,0.100310559,0
Nov,2014,Nov2014,WAMU 88.5,805711,412674,1388338,0.089020753,0.258065237,0
Nov,2014,Nov2014,WHYY,792765,551223,1093410,0.608897971,0.08768929,0
Nov,2014,Nov2014,Oregon Public Broadcasting,638104,409527,1278391,0.307321377,0.010452842,0
Nov,2014,Nov2014,KPBS,610470,452749,1012426,0.681584681,0.080937638,0
Nov,2014,Nov2014,Chicago Public Media,513337,329041,2006675,0.016277806,0.278433076,0
Nov,2014,Nov2014,Public Media for North Texas,400236,277848,707168,0.477860562,0.160330405,0.001783947
Nov,2014,Nov2014,KEXP,351864,168918,686088,0.195135052,0.005252029,8.53E-06
Nov,2014,Nov2014,Colorado Public Radio,350338,189996,682804,0.419771763,0.087132997,0
Nov,2014,Nov2014,Vermont Public Radio,295967,160819,573319,0.518885551,0.216520761,0.017846584
Nov,2014,Nov2014,KUOW,289171,201093,504114,0.562912602,0.179713733,0.112314167
Nov,2014,Nov2014,Michigan Radio,274823,182589,464119,0.629641624,0.001419095,0.156409762
Nov,2014,Nov2014,St. Louis Public Radio,273838,201860,462863,0.79405707,4.02E-05,0.044760041
Nov,2014,Nov2014,WXPN,251203,183466,695934,0.290951939,0.141765823,8.76E-05
Nov,2014,Nov2014,WFUV,247053,101487,516194,0.010928829,0.468761764,0
Nov,2014,Nov2014,North Carolina Public Radio - WUNC,246437,184756,393177,0.704825168,0.010010672,0.128215325
Nov,2014,Nov2014,KUT,226254,157428,358686,0.697211983,0.010501472,0.130932492
Nov,2014,Nov2014,Capital Public Radio,203294,119965,342716,0.30177477,0.31455921,0
Nov,2014,Nov2014,Indiana Public Media / WFIU,190237,162530,267625,0.002360214,0.000141928,5.26E-06
Nov,2014,Nov2014,ideastream,184456,111898,296883,0.122994102,0.195905799,0
Nov,2014,Nov2014,KCUR,182807,140796,310229,0.645746607,0.045096741,0.072179949
Nov,2014,Nov2014,Louisville Public Media,171790,106246,276399,0.486809477,0.005867629,0.135409512
Nov,2014,Nov2014,KPLU,169536,114238,272688,0.509661665,0.204003869,0.089585693
Nov,2014,Nov2014,Nashville Public Radio,168140,131365,240159,0.786588557,0.161425003,0
Nov,2014,Nov2014,NHPR,167400,108668,340727,0.633888889,0.138339307,0.124892473
Nov,2014,Nov2014,WGBH,157978,124599,265627,0.660319791,0.001829369,0.041803289
Nov,2014,Nov2014,WLRN,153101,118484,260064,0.682366542,0.000463746,0.11250743
Nov,2014,Nov2014,Maine Public Broadcasting Network (MPBN),152611,91395,305072,0.447831415,2.62E-05,0.011578458
Nov,2014,Nov2014,Houston Public Media,148329,88035,257835,0.11552697,0.292323147,0.208907227
Nov,2014,Nov2014,WAMC Northeast Public Radio,140994,90095,270050,0.496162957,0.236222818,0.209008894
Nov,2014,Nov2014,NET Radio,128045,99395,235574,0.128657894,0.003233238,9.37E-05
Nov,2014,Nov2014,WABE,122313,81383,225835,0.610752741,0.000179866,0.146681056
Nov,2014,Nov2014,KUSC,118538,47790,191133,0,0.215087145,0
Nov,2014,Nov2014,WBGO,118472,49159,305218,0.021102033,0.61928557,0
Nov,2014,Nov2014,WNPR,118290,82962,219209,0.71377124,0.001225801,0.11951137
Nov,2014,Nov2014,KUAZ-AM/FM,99803,64569,227531,0.492369969,1.00E-05,0.080318227
Nov,2014,Nov2014,WKSU,98080,60448,184280,0.238988581,0.157534666,0
Nov,2014,Nov2014,KUNC,94542,64935,167160,0.498286476,0.213132788,0.177994965
Nov,2014,Nov2014,KSTX,93344,64840,158029,0.613472746,0.003867415,0.155114415
Nov,2014,Nov2014,WFAE,91863,60528,169076,0.51799963,0.00048986,0.16527873
Nov,2014,Nov2014,WUWM 89.7 FM - Milwaukee Public Radio,90622,62824,171330,0.653240935,0.110834014,0.121857827
Nov,2014,Nov2014,West Virginia Public Broadcasting,90217,66722,163858,0.604863828,0.108161433,0.0163273
Nov,2014,Nov2014,witf,89001,64349,170319,0.613487489,0.131256952,0
Nov,2014,Nov2014,South Dakota Public Broadcasting,88465,57629,247480,0.148849828,0.072604985,0.010128299
Nov,2014,Nov2014,Iowa Public Radio,88252,55627,164299,0.400126909,0.006300141,0.196879391
Nov,2014,Nov2014,Capital Community Broadcasting,84936,51345,147241,0.751848451,0.00032966,0
Nov,2014,Nov2014,Rhode Island Public Radio,77939,50203,142323,0.61763687,0.127946214,0.062471933
Nov,2014,Nov2014,WYPR Your Public Radio,73429,46209,127295,0.488526332,0.124242466,0.167753885
Nov,2014,Nov2014,KUER,72484,38783,127177,0.475056564,0.011009326,0.181433144
Nov,2014,Nov2014,Nevada Public Radio,68040,48223,124826,0.358994709,0.203468548,0.010523222
Nov,2014,Nov2014,WRTI,67410,30196,154058,0.17952826,0.552796321,0.45117935
Nov,2014,Nov2014,WESA,67394,47862,117364,0.537139805,0.102516544,0.13949313
Nov,2014,Nov2014,KWSU,67226,45856,119298,0.500728885,0.001234641,0.195251837
Nov,2014,Nov2014,KALW,66930,48658,122724,0.548827133,0.092051397,0.119886449
Nov,2014,Nov2014,Jefferson Public Radio,66617,36375,127418,0.402795082,0.233498957,0.178948316
Nov,2014,Nov2014,Wyoming Public Media,65557,44796,114173,0.494882316,3.05E-05,0.161889653
Nov,2014,Nov2014,MTPR,64408,43009,117573,0.498276612,0.208762887,0.182772326
Nov,2014,Nov2014,Boise State Public Radio,60567,44178,109915,0.665444879,0.123119851,0.122657553
Nov,2014,Nov2014,Cincinnati Public Radio,57718,40725,98778,0.517446897,0.174728854,0.094771129
Nov,2014,Nov2014,WFYI,57502,32069,126233,0.171750548,0.35630065,0.000417377
Nov,2014,Nov2014,WVTF & RADIO IQ,56085,38708,94204,0.588089507,0.085263439,0.186930552
Nov,2014,Nov2014,89.9 WWNO New Orleans Public Radio,52510,30599,97387,0.480003809,0.301028376,0.210283755
Nov,2014,Nov2014,KWGS,52061,33957,80021,0.246211175,0.000460998,0.135072319
Nov,2014,Nov2014,WUSF Public Media,51844,39577,96145,0.812205848,0.011052388,0.004995757
Nov,2014,Nov2014,Illinois Public Media,51629,22196,96035,0.205620872,0.022874741,0
Nov,2014,Nov2014,WRVO Public Media,49947,29678,93262,0.407331772,0.254709993,0.233247242
Nov,2014,Nov2014,WNCW,47403,24124,93390,0.112271375,0.473493239,0.229310381
Nov,2014,Nov2014,WXXI Public Broadcasting,46797,34783,80187,0.661345813,0.120627391,0.072226852
Nov,2014,Nov2014,KBIA,45404,36531,71946,0.647674214,0.075896397,0.066954453
Nov,2014,Nov2014,WMHT,45340,30656,87640,0.073842082,0.125275695,0
Nov,2014,Nov2014,New England Public Radio,43773,27903,74608,0.383661161,0.335298015,0
Nov,2014,Nov2014,WKAR,42552,28541,76511,0.381956195,0.000869524,0.055414552
Nov,2014,Nov2014,WQED Multimedia,42086,26762,114626,0.040060828,0.083852112,2.38E-05
Nov,2014,Nov2014,KLCC,41952,26951,76065,0.410850496,0.000667429,0.207332189
Nov,2014,Nov2014,WBHM 90.3 Birmingham,39865,38749,42760,0.556076759,0.014599273,0
Nov,2014,Nov2014,WUFT-FM,37073,26866,57635,0.56626116,0.001294743,0
Nov,2014,Nov2014,WGCU,36707,24105,66779,0.347100008,0.148990656,0.112131201
Nov,2014,Nov2014,KMUW,36498,24149,66772,0.444353115,0.232615486,0.087950025
Nov,2014,Nov2014,KGOU,35752,27949,63784,0.583491833,0.09845603,0.089561423
Nov,2014,Nov2014,WJCT,35247,29533,56663,0.752376089,0.00022697,0.051011434
Nov,2014,Nov2014,KUNM,35123,24091,63229,0.338382257,0.074509581,0.166813769
Nov,2014,Nov2014,WBFO,34306,28750,59453,0.790357372,0.00049554,0.020375445
Nov,2014,Nov2014,WHRV FM,34240,13585,45905,0,0,0
Nov,2014,Nov2014,WNKU,34062,18634,59418,0.176031942,0.000146791,0.357025424
Nov,2014,Nov2014,WFSU,33856,27420,55862,0.727492911,2.95E-05,0.053963847
Nov,2014,Nov2014,WUIS,33366,24981,55388,0.55718396,0.102349697,0.083677996
Nov,2014,Nov2014,WPSU,32921,23425,68727,0.353847088,0.00121503,0.065216731
Nov,2014,Nov2014,WDAV Classical Public Radio,32656,16748,57315,0.130236404,0.001990446,0
Nov,2014,Nov2014,northern public radio,31910,20627,56807,0.412754622,0.000282043,0.273143215
Nov,2014,Nov2014,WFDD,31660,21914,60034,0.550252685,0.002558433,0.225773847
Nov,2014,Nov2014,KNAU,31155,21974,47107,0.482298186,0,0.206419515
Nov,2014,Nov2014,KUVO,31045,18031,60582,0.146142696,0.002319214,0.357770978
Nov,2014,Nov2014,KRCC,30903,20117,50987,0.29789988,6.47E-05,0.135488464
Nov,2014,Nov2014,WSHU,30636,17719,54821,0.343550072,0.006397702,0.369728424
Nov,2014,Nov2014,WMFE,29525,13364,56468,0.001422523,0.000474174,0.225707028
Nov,2014,Nov2014,Interlochen Public Radio,29289,20138,50513,0.417631193,0.115538257,0.141623135
Nov,2014,Nov2014,KRWG,29060,21022,47553,0.410289057,0,0.050309704
Nov,2014,Nov2014,WYSO,27647,19032,53931,0.535826672,7.23E-05,0.212536622
Nov,2014,Nov2014,KCBX,27398,19422,45171,0.448864881,0.011205197,0.15628878
Nov,2014,Nov2014,WCQS,26944,16776,43149,0.250482482,0.010503266,0.310866983
Nov,2014,Nov2014,WEMU 89.1,26814,19833,47819,0.399269039,0.055493399,0.135190572
Nov,2014,Nov2014,WMRA,26359,18147,36246,0.28183922,0.000189689,0.17830722
Nov,2014,Nov2014,WCBE,25492,19061,46526,0.447356033,0.187392123,0.131413777
Nov,2014,Nov2014,Hawaii Public Radio,25301,20391,37669,0.653412909,3.95E-05,0.028496897
